unit,timee,new_tests_orig,new_cases_orig,new_deaths_orig
RUS,2021-09,10014084,580407,23540
RUS,2021-10,20924576,976880,30645
RUS,2021-11,15824668,1090656,35706
RUS,2021-12,10368426,851765,32771
RUS,2022-01,0,1349961,22001
RUS,2022-02,40830958,4491230,19983
RUS,2022-03,8261013,1421515,16693
RUS,2022-04,1171748,173072,3431
RWA,2020-01,0,0,0
RWA,2020-02,0,0,0
RWA,2020-03,0,75,0
RWA,2020-04,13468,168,0
RWA,2020-05,53508,127,1
RWA,2020-06,70775,655,1
RWA,2020-07,122274,997,3
RWA,2020-08,144919,2041,11
RWA,2020-09,88042,777,13
RWA,2020-10,30035,297,6
RWA,2020-11,0,797,14
RWA,2020-12,191410,2449,43
RWA,2021-01,70618,6921,104
RWA,2021-02,219618,3546,65
RWA,2021-03,134070,2933,46
RWA,2021-04,169885,3333,28
RWA,2021-05,132521,1847,18
RWA,2021-06,153054,12084,85
RWA,2021-07,472109,31651,370
RWA,2021-08,368682,16929,281
RWA,2021-09,371931,9890,184
RWA,2021-10,319446,2181,58
RWA,2021-11,333722,651,11
RWA,2021-12,482330,11437,8
RWA,2022-01,552740,17105,90
RWA,2022-02,318799,611,17
RWA,2022-03,289009,220,2
RWA,2022-04,66562,35,0
SAU,2020-01,0,0,0
SAU,2020-02,0,0,0
SAU,2020-03,3500,1563,10
SAU,2020-04,0,21190,152
SAU,2020-05,819269,62508,341
SAU,2020-06,816545,105562,1146
SAU,2020-07,1701939,85082,1217
SAU,2020-08,659850,39867,1031
SAU,2020-09,2490390,18833,871
SAU,2020-10,1453528,12677,634
SAU,2020-11,1670921,10078,494
SAU,2020-12,1099686,5381,327
SAU,2021-01,1457882,5333,152
SAU,2021-02,1459567,9309,119
SAU,2021-03,1432947,12624,175
SAU,2021-04,1772595,27356,288
SAU,2021-05,2375959,33073,405
SAU,2021-06,2687562,37156,457
SAU,2021-07,3127135,38138,418
SAU,2021-08,2416506,17588,275
SAU,2021-09,1456730,3816,204
SAU,2021-10,1447202,1483,78
SAU,2021-11,1144441,1135,42
SAU,2021-12,1735690,6484,41
SAU,2022-01,4642365,131028,63
SAU,2022-02,2831843,57763,58
SAU,2022-03,838522,5787,47
SAU,2022-04,162116,1264,15
SDN,2020-01,0,0,0
SDN,2020-02,0,0,0
SDN,2020-03,0,7,2
SDN,2020-04,0,368,29
SDN,2020-05,2014,4425,255
SDN,2020-06,23566,4572,286
SDN,2020-07,6225,2207,174
SDN,2020-08,3606,1610,77
SDN,2020-09,2324,457,13
SDN,2020-10,5509,158,1
SDN,2020-11,52746,4241,412
SDN,2020-12,0,7455,219
SDN,2021-01,62814,3880,339
SDN,2021-02,0,967,73
SDN,2021-03,72890,1486,183
SDN,2021-04,0,2111,286
SDN,2021-05,0,1551,282
SDN,2021-06,23181,1163,123
SDN,2021-07,39754,480,22
SDN,2021-08,0,571,55
SDN,2021-09,0,587,71
SDN,2021-10,268312,2150,197
SDN,2021-11,0,2651,60
SDN,2021-12,0,3434,172
SDN,2022-01,0,11114,110
SDN,2022-02,0,3826,467
SDN,2022-03,0,497,999
SDN,2022-04,0,79,18
SEN,2020-01,0,0,0
SEN,2020-02,0,0,0
SEN,2020-03,1299,175,0
SEN,2020-04,10569,758,9
SEN,2020-05,30712,2712,33
SEN,2020-06,33763,3148,70
SEN,2020-07,35785,3439,93
SEN,2020-08,35124,3379,79
SEN,2020-09,34566,1371,27
SEN,2020-10,33773,634,13
SEN,2020-11,25710,473,9
SEN,2020-12,33897,3051,77
SEN,2021-01,58044,7383,218
SEN,2021-02,60641,7997,244
SEN,2021-03,56150,4185,179
SEN,2021-04,43330,1639,56
SEN,2021-05,37983,1072,32
SEN,2021-06,38781,1712,27
SEN,2021-07,89407,19162,187
SEN,2021-08,92901,10515,412
SEN,2021-09,59367,970,93
SEN,2021-10,37044,142,20
SEN,2021-11,33129,70,7
SEN,2021-12,40143,1068,5
SEN,2022-01,57426,9944,56
SEN,2022-02,35292,694,14
SEN,2022-03,40022,202,28
SEN,2022-04,76467,57,1
SGP,2020-01,0,13,0
SGP,2020-02,0,89,0
SGP,2020-03,39000,824,3
SGP,2020-04,82774,15243,12
SGP,2020-05,124480,18715,8
SGP,2020-06,438105,9023,3
SGP,2020-07,636735,8298,1
SGP,2020-08,511719,4607,0
SGP,2020-09,1052732,953,0
SGP,2020-10,794455,250,1
SGP,2020-11,768110,203,1
SGP,2020-12,788377,381,0
SGP,2021-01,1078870,937,0
SGP,2021-02,975403,400,0
SGP,2021-03,1255589,445,1
SGP,2021-04,990287,764,0
SGP,2021-05,1934350,906,3
SGP,2021-06,2136819,528,3
SGP,2021-07,2118633,2402,1
SGP,2021-08,2046579,2639,18
SGP,2021-09,1335178,28901,40
SGP,2021-10,0,101853,312
SGP,2021-11,0,66351,311
SGP,2021-12,0,14680,110
SGP,2022-01,0,73406,27
SGP,2022-02,0,371613,164
SGP,2022-03,0,372004,249
SGP,2022-04,0,48693,39
SLE,2020-01,0,0,0
SLE,2020-02,0,0,0
SLE,2020-03,0,1,0
SLE,2020-04,0,123,7
SLE,2020-05,3248,737,39
SLE,2020-06,6725,601,14
SLE,2020-07,5798,361,7
SLE,2020-08,6613,199,3
SLE,2020-09,3592,209,2
SLE,2020-10,17073,135,2
SLE,2020-11,19022,46,0
SLE,2020-12,3204,199,2
SLE,2021-01,26851,982,3
SLE,2021-02,33707,294,0
SLE,2021-03,12649,93,0
SLE,2021-04,14265,74,0
SLE,2021-05,13474,93,0
SLE,2021-06,15044,1428,21
SLE,2021-07,21335,708,20
SLE,2021-08,11127,84,1
SLE,2021-09,11616,27,0
SLE,2021-10,3153,3,0
SLE,2021-11,31462,5,0
SLE,2021-12,0,662,2
SLE,2022-01,43300,559,2
SLE,2022-02,15349,42,0
SLE,2022-03,72091,9,0
SLE,2022-04,15081,3,0
SLV,2020-01,0,0,0
SLV,2020-02,0,0,0
SLV,2020-03,626,32,1
SLV,2020-04,18060,363,9
SLV,2020-05,70672,2122,36
SLV,2020-06,73353,3921,128
SLV,2020-07,76206,10194,274
SLV,2020-08,78892,9097,269
SLV,2020-09,78112,3440,126
SLV,2020-10,74992,4749,132
SLV,2020-11,71844,5115,139
SLV,2020-12,46771,7301,213
SLV,2021-01,687303,8724,296
SLV,2021-02,74555,5215,231
SLV,2021-03,77550,4545,152
SLV,2021-04,63018,4472,118
SLV,2021-05,83561,4504,125
SLV,2021-06,76079,5064,132
SLV,2021-07,78892,7854,248
SLV,2021-08,63876,7440,289
SLV,2021-09,16612,10288,316
SLV,2021-10,0,9074,395
SLV,2021-11,0,6381,147
SLV,2021-12,284175,2142,48
SLV,2022-01,117572,13164,75
SLV,2022-02,70271,21255,172
SLV,2022-03,149760,4688,48
SLV,2022-04,0,1037,5
SMR,2020-01,0,0,0
SMR,2020-02,0,1,1
SMR,2020-03,0,235,25
SMR,2020-04,0,327,15
SMR,2020-05,3700,124,1
SMR,2020-06,1931,26,0
SMR,2020-07,98,3,0
SMR,2020-08,670,19,0
SMR,2020-09,1356,14,0
SMR,2020-10,1886,209,0
SMR,2020-11,0,651,3
SMR,2020-12,0,724,14
SMR,2021-01,25108,692,8
SMR,2021-02,8594,691,7
SMR,2021-03,10678,1016,10
SMR,2021-04,6617,328,6
SMR,2021-05,6544,30,0
SMR,2021-06,0,2,0
SMR,2021-07,0,51,0
SMR,2021-08,0,188,0
SMR,2021-09,0,109,1
SMR,2021-10,0,107,1
SMR,2021-11,0,492,1
SMR,2021-12,31440,2163,7
SMR,2022-01,18608,4682,9
SMR,2022-02,0,1485,3
SMR,2022-03,26183,976,1
SMR,2022-04,5156,434,1
SOM,2020-01,0,0,0
SOM,2020-02,0,0,0
SOM,2020-03,0,5,0
SOM,2020-04,0,596,28
SOM,2020-05,2603,1375,50
SOM,2020-06,9204,948,12
SOM,2020-07,7125,288,3
SOM,2020-08,273,98,5
SOM,2020-09,1311,278,2
SOM,2020-10,2940,353,5
SOM,2020-11,2994,510,9
SOM,2020-12,59,263,17
SOM,2021-01,56977,70,0
SOM,2021-02,576,2473,109
SOM,2021-03,7409,4141,290
SOM,2021-04,20313,2517,184
SOM,2021-05,11873,747,56
SOM,2021-06,15405,284,6
SOM,2021-07,24628,457,36
SOM,2021-08,36675,2063,166
SOM,2021-09,25849,2514,134
SOM,2021-10,102986,2018,97
SOM,2021-11,37074,1018,119
SOM,2021-12,25034,516,6
SOM,2022-01,9158,1856,2
SOM,2022-02,0,925,13
SOM,2022-03,0,97,13
SOM,2022-04,0,61,0
SRB,2020-01,0,0,0
SRB,2020-02,33,0,0
SRB,2020-03,3528,900,19
SRB,2020-04,82084,8109,163
SRB,2020-05,159800,2403,64
SRB,2020-06,155795,3152,34
SRB,2020-07,267744,10988,296
SRB,2020-08,262053,5854,140
SRB,2020-09,203202,2145,36
SRB,2020-10,183857,13403,71
SRB,2020-11,459486,128484,784
SRB,2020-12,465203,162485,1607
SRB,2021-01,366795,57340,809
SRB,2021-02,330927,63996,423
SRB,2021-03,483936,141337,865
SRB,2021-04,414938,88961,1054
SRB,2021-05,313395,22915,503
SRB,2021-06,261701,4090,182
SRB,2021-07,256931,5356,67
SRB,2021-08,353982,41015,178
SRB,2021-09,625018,179056,942
SRB,2021-10,662211,200760,1721
SRB,2021-11,501588,112096,1736
SRB,2021-12,425646,44494,1023
SRB,2022-01,892235,378459,915
SRB,2022-02,622688,233177,1612
SRB,2022-03,434921,65592,558
SRB,2022-04,148998,15053,100
SSD,2020-01,0,0,0
SSD,2020-02,0,0,0
SSD,2020-03,0,0,0
SSD,2020-04,0,35,0
SSD,2020-05,3356,959,10
SSD,2020-06,7274,1013,28
SSD,2020-07,1709,315,8
SSD,2020-08,5288,205,1
SSD,2020-09,1806,177,2
SSD,2020-10,17327,201,9
SSD,2020-11,21816,204,3
SSD,2020-12,14689,449,2
SSD,2021-01,31737,371,1
SSD,2021-02,3765,3997,29
SSD,2021-03,22581,2239,16
SSD,2021-04,20234,418,6
SSD,2021-05,12890,105,0
SSD,2021-06,9573,146,2
SSD,2021-07,21238,215,2
SSD,2021-08,17641,387,1
SSD,2021-09,17962,574,10
SSD,2021-10,17249,351,3
SSD,2021-11,18961,397,0
SSD,2021-12,27549,2484,2
SSD,2022-01,26895,1552,2
SSD,2022-02,9418,179,0
SSD,2022-03,28178,289,1
SSD,2022-04,8835,94,0
STP,2020-01,0,0,0
STP,2020-02,0,0,0
STP,2020-03,0,0,0
STP,2020-04,0,14,0
STP,2020-05,617,469,12
STP,2020-06,1156,231,1
STP,2020-07,1099,157,2
STP,2020-08,3154,25,0
STP,2020-09,167,15,0
STP,2020-10,127,34,1
STP,2020-11,1178,46,1
STP,2020-12,0,23,0
STP,2021-01,0,243,0
STP,2021-02,0,529,12
STP,2021-03,5898,437,5
STP,2021-04,0,79,1
STP,2021-05,397,43,3
STP,2021-06,0,21,3
STP,2021-07,1277,88,0
STP,2021-08,2551,154,0
STP,2021-09,8336,851,13
STP,2021-10,1692,255,6
STP,2021-11,922,17,0
STP,2021-12,698,166,1
STP,2022-01,4885,1993,12
STP,2022-02,2555,44,3
STP,2022-03,1751,14,1
STP,2022-04,983,3,0
SUR,2020-01,0,0,0
SUR,2020-02,0,0,0
SUR,2020-03,0,9,0
SUR,2020-04,0,1,1
SUR,2020-05,0,13,0
SUR,2020-06,0,492,12
SUR,2020-07,0,1135,13
SUR,2020-08,0,2384,45
SUR,2020-09,0,843,33
SUR,2020-10,0,326,7
SUR,2020-11,0,109,6
SUR,2020-12,0,898,5
SUR,2021-01,0,2228,32
SUR,2021-02,0,491,18
SUR,2021-03,0,193,5
SUR,2021-04,0,1241,27
SUR,2021-05,0,4591,98
SUR,2021-06,0,6778,220
SUR,2021-07,0,3619,127
SUR,2021-08,0,3942,72
SUR,2021-09,0,12338,163
SUR,2021-10,0,7388,208
SUR,2021-11,0,1829,75
SUR,2021-12,0,1598,22
SUR,2022-01,0,21323,74
SUR,2022-02,0,4447,54
SUR,2022-03,0,1005,7
SUR,2022-04,0,55,1
SVK,2020-01,0,0,0
SVK,2020-02,113,0,0
SVK,2020-03,8107,363,1
SVK,2020-04,77702,1033,23
SVK,2020-05,86679,125,5
SVK,2020-06,37149,146,0
SVK,2020-07,49241,625,1
SVK,2020-08,75941,1625,4
SVK,2020-09,122919,6224,15
SVK,2020-10,277337,49682,171
SVK,2020-11,339446,61524,620
SVK,2020-12,309111,153256,1299
SVK,2021-01,372507,161413,2504
SVK,2021-02,281480,152655,2547
SVK,2021-03,23340354,119205,2530
SVK,2021-04,8785305,46202,1965
SVK,2021-05,4225972,16930,659
SVK,2021-06,1611896,4003,167
SVK,2021-07,644379,1433,30
SVK,2021-08,425515,3323,8
SVK,2021-09,494008,24605,89
SVK,2021-10,0,94554,397
SVK,2021-11,0,271274,1384
SVK,2021-12,0,200882,2217
SVK,2022-01,0,198217,1195
SVK,2022-02,0,550059,655
SVK,2022-03,8984401,323779,867
SVK,2022-04,250866,52718,266
SVN,2020-01,0,0,0
SVN,2020-02,0,0,0
SVN,2020-03,21805,802,15
SVN,2020-04,33777,627,76
SVN,2020-05,24579,44,17
SVN,2020-06,21537,127,3
SVN,2020-07,29831,556,8
SVN,2020-08,27295,727,14
SVN,2020-09,66674,2807,17
SVN,2020-10,125402,28617,188
SVN,2020-11,168220,41507,1097
SVN,2020-12,73316,46338,1262
SVN,2021-01,208656,44321,806
SVN,2021-02,111269,23608,333
SVN,2021-03,1769719,25521,211
SVN,2021-04,766696,24690,203
SVN,2021-05,950818,13430,125
SVN,2021-06,289507,3613,44
SVN,2021-07,1348983,1880,10
SVN,2021-08,783785,7983,21
SVN,2021-09,706156,26166,111
SVN,2021-10,1047118,42486,184
SVN,2021-11,1721434,85048,479
SVN,2021-12,2098082,43150,365
SVN,2022-01,3413159,246773,277
SVN,2022-02,1927409,181799,441
SVN,2022-03,394951,75489,180
SVN,2022-04,146821,22679,54
SWE,2020-01,0,0,0
SWE,2020-02,180,14,0
SWE,2020-03,36797,4820,385
SWE,2020-04,82449,16767,2433
SWE,2020-05,162055,17060,1809
SWE,2020-06,212737,29263,938
SWE,2020-07,236290,9152,410
SWE,2020-08,228713,7303,81
SWE,2020-09,496057,8484,80
SWE,2020-10,431683,31492,54
SWE,2020-11,938707,118774,743
SWE,2020-12,1039999,194250,2046
SWE,2021-01,989287,129578,2864
SWE,2021-02,207432,90352,1235
SWE,2021-03,2137899,147577,639
SWE,2021-04,0,168718,583
SWE,2021-05,2261910,94869,403
SWE,2021-06,0,21517,178
SWE,2021-07,0,10050,30
SWE,2021-08,0,26773,37
SWE,2021-09,0,26073,172
SWE,2021-10,0,18626,161
SWE,2021-11,0,33347,126
SWE,2021-12,0,109925,159
SWE,2022-01,0,755672,545
SWE,2022-02,0,370686,1287
SWE,2022-03,0,46710,1223
SWE,2022-04,0,4128,141
SWZ,2020-01,0,0,0
SWZ,2020-02,0,0,0
SWZ,2020-03,80,9,0
SWZ,2020-04,35,91,1
SWZ,2020-05,4558,185,1
SWZ,2020-06,6421,527,9
SWZ,2020-07,11863,1836,30
SWZ,2020-08,13983,1929,50
SWZ,2020-09,5894,905,18
SWZ,2020-10,2869,435,8
SWZ,2020-11,0,502,5
SWZ,2020-12,35198,2939,83
SWZ,2021-01,39641,6353,360
SWZ,2021-02,35174,1303,87
SWZ,2021-03,19591,323,15
SWZ,2021-04,21162,1121,4
SWZ,2021-05,24082,137,2
SWZ,2021-06,15846,489,5
SWZ,2021-07,0,6895,109
SWZ,2021-08,93259,17392,314
SWZ,2021-09,31652,2553,119
SWZ,2021-10,23709,497,22
SWZ,2021-11,17987,235,6
SWZ,2021-12,37521,19453,55
SWZ,2022-01,10748,2258,72
SWZ,2022-02,42353,793,15
SWZ,2022-03,22956,611,4
SWZ,2022-04,6912,243,1
SYC,2020-01,0,0,0
SYC,2020-02,0,0,0
SYC,2020-03,16,11,0
SYC,2020-04,0,3,0
SYC,2020-05,372,0,0
SYC,2020-06,316,70,0
SYC,2020-07,2590,34,0
SYC,2020-08,0,17,0
SYC,2020-09,1906,10,0
SYC,2020-10,506,11,0
SYC,2020-11,9784,20,0
SYC,2020-12,6014,54,0
SYC,2021-01,0,961,3
SYC,2021-02,0,1406,8
SYC,2021-03,0,1522,9
SYC,2021-04,0,1724,7
SYC,2021-05,0,5630,13
SYC,2021-06,0,4203,16
SYC,2021-07,0,2657,23
SYC,2021-08,0,1710,23
SYC,2021-09,0,1435,10
SYC,2021-10,0,770,7
SYC,2021-11,0,1174,6
SYC,2021-12,0,1371,9
SYC,2022-01,0,12402,20
SYC,2022-02,0,2146,9
SYC,2022-03,0,1085,1
SYC,2022-04,0,726,0
SYR,2020-01,0,0,0
SYR,2020-02,0,0,0
SYR,2020-03,0,10,2
SYR,2020-04,0,33,1
SYR,2020-05,0,79,2
SYR,2020-06,0,157,4
SYR,2020-07,0,478,34
SYR,2020-08,0,2008,69
SYR,2020-09,0,1435,88
SYR,2020-10,0,1528,88
SYR,2020-11,0,2159,129
SYR,2020-12,0,3547,294
SYR,2021-01,0,2614,210
SYR,2021-02,0,1540,106
SYR,2021-03,0,3321,238
SYR,2021-04,0,3824,327
SYR,2021-05,0,1762,178
SYR,2021-06,0,1020,106
SYR,2021-07,0,448,38
SYR,2021-08,0,1952,99
SYR,2021-09,0,6290,234
SYR,2021-10,0,8941,311
SYR,2021-11,0,5024,191
SYR,2021-12,0,2108,148
SYR,2022-01,0,1124,92
SYR,2022-02,0,3173,86
SYR,2022-03,0,1120,66
SYR,2022-04,0,55,6
TCD,2020-01,0,0,0
TCD,2020-02,0,0,0
TCD,2020-03,0,7,0
TCD,2020-04,0,66,5
TCD,2020-05,2794,705,60
TCD,2020-06,1839,88,9
TCD,2020-07,2357,70,1
TCD,2020-08,8596,77,2
TCD,2020-09,13690,187,8
TCD,2020-10,13683,283,13
TCD,2020-11,11096,205,3
TCD,2020-12,10061,425,3
TCD,2021-01,19393,1263,14
TCD,2021-02,14152,597,22
TCD,2021-03,11577,560,24
TCD,2021-04,10512,284,6
TCD,2021-05,6106,114,3
TCD,2021-06,6508,20,1
TCD,2021-07,9778,22,0
TCD,2021-08,8238,19,0
TCD,2021-09,8602,46,0
TCD,2021-10,3965,31,0
TCD,2021-11,8247,38,1
TCD,2021-12,9153,596,6
TCD,2022-01,16505,1452,9
TCD,2022-02,4064,100,0
TCD,2022-03,8429,55,1
TCD,2022-04,2731,68,1
TGO,2020-01,0,0,0
TGO,2020-02,0,0,0
TGO,2020-03,0,34,1
TGO,2020-04,0,82,8
TGO,2020-05,19705,326,4
TGO,2020-06,10611,208,1
TGO,2020-07,11726,291,5
TGO,2020-08,22637,459,9
TGO,2020-09,25823,384,20
TGO,2020-10,12195,547,9
TGO,2020-11,0,643,7
TGO,2020-12,70945,659,4
TGO,2021-01,30352,1441,9
TGO,2021-02,31546,1827,7
TGO,2021-03,37816,3348,25
TGO,2021-04,36184,2718,14
TGO,2021-05,24835,499,2
TGO,2021-06,23424,451,4
TGO,2021-07,45301,1881,23
TGO,2021-08,58861,5463,33
TGO,2021-09,50787,4168,44
TGO,2021-10,35392,650,13
TGO,2021-11,29902,186,1
TGO,2021-12,35044,3898,5
TGO,2022-01,50005,6328,20
TGO,2022-02,26157,307,4
TGO,2022-03,29494,141,0
TGO,2022-04,4263,18,0
THA,2020-01,0,15,0
THA,2020-02,0,23,0
THA,2020-03,48302,1609,10
THA,2020-04,156992,1303,44
THA,2020-05,225271,127,3
THA,2020-06,204669,90,1
THA,2020-07,142423,157,0
THA,2020-08,127742,102,0
THA,2020-09,132811,152,1
THA,2020-10,137935,216,0
THA,2020-11,110216,218,1
THA,2020-12,332646,2886,1
THA,2021-01,726045,11898,17
THA,2021-02,432329,7169,6
THA,2021-03,459016,2912,12
THA,2021-04,1472004,36290,109
THA,2021-05,1957460,94639,828
THA,2021-06,1853392,99509,992
THA,2021-07,2018433,337986,2834
THA,2021-08,1769683,607442,6732
THA,2021-09,1436015,398746,5138
THA,2021-10,1456313,308549,2478
THA,2021-11,1332392,203848,1566
THA,2021-12,1150513,107563,927
THA,2022-01,1675876,224529,487
THA,2022-02,1664224,443963,748
THA,2022-03,1806630,764799,2289
THA,2022-04,101851,269128,1067
TJK,2020-01,0,0,0
TJK,2020-02,0,0,0
TJK,2020-03,700,0,0
TJK,2020-04,0,0,0
TJK,2020-05,0,3807,47
TJK,2020-06,0,2093,5
TJK,2020-07,0,1466,8
TJK,2020-08,0,1184,8
TJK,2020-09,0,1176,7
TJK,2020-10,0,1251,7
TJK,2020-11,0,1178,4
TJK,2020-12,0,1510,4
TJK,2021-01,0,49,1
TJK,2021-02,0,0,0
TJK,2021-03,0,0,0
TJK,2021-04,0,0,0
TJK,2021-05,0,0,0
TJK,2021-06,0,191,0
TJK,2021-07,0,1577,31
TJK,2021-08,0,1770,3
TJK,2021-09,0,232,0
TJK,2021-10,0,2,0
TJK,2021-11,0,7,0
TJK,2021-12,0,0,0
TJK,2022-01,0,213,0
TJK,2022-02,0,80,0
TJK,2022-03,0,0,0
TJK,2022-04,0,0,0
TLS,2020-01,0,0,0
TLS,2020-02,0,0,0
TLS,2020-03,0,1,0
TLS,2020-04,0,23,0
TLS,2020-05,0,0,0
TLS,2020-06,0,0,0
TLS,2020-07,0,0,0
TLS,2020-08,0,3,0
TLS,2020-09,0,1,0
TLS,2020-10,0,2,0
TLS,2020-11,0,0,0
TLS,2020-12,0,14,0
TLS,2021-01,0,26,0
TLS,2021-02,0,43,0
TLS,2021-03,0,491,0
TLS,2021-04,0,1672,3
TLS,2021-05,0,4718,13
TLS,2021-06,0,2228,7
TLS,2021-07,0,1676,3
TLS,2021-08,0,5784,41
TLS,2021-09,0,2816,50
TLS,2021-10,0,292,5
TLS,2021-11,0,33,0
TLS,2021-12,0,14,0
TLS,2022-01,0,109,0
TLS,2022-02,0,2747,6
TLS,2022-03,0,142,2
TLS,2022-04,0,14,0
TON,2020-01,0,0,0
TON,2020-02,0,0,0
TON,2020-03,0,0,0
TON,2020-04,0,0,0
TON,2020-05,0,0,0
TON,2020-06,0,0,0
TON,2020-07,0,0,0
TON,2020-08,0,0,0
TON,2020-09,0,0,0
TON,2020-10,0,0,0
TON,2020-11,0,0,0
TON,2020-12,0,0,0
TON,2021-01,0,0,0
TON,2021-02,0,0,0
TON,2021-03,0,0,0
TON,2021-04,0,0,0
TON,2021-05,0,0,0
TON,2021-06,0,0,0
TON,2021-07,0,0,0
TON,2021-08,0,0,0
TON,2021-09,0,0,0
TON,2021-10,0,1,0
TON,2021-11,0,0,0
TON,2021-12,0,0,0
TON,2022-01,0,0,0
TON,2022-02,0,354,1
TON,2022-03,0,6068,6
TON,2022-04,0,2136,5
TTO,2020-01,0,0,0
TTO,2020-02,0,0,0
TTO,2020-03,500,87,3
TTO,2020-04,1183,29,5
TTO,2020-05,1448,1,0
TTO,2020-06,1930,13,0
TTO,2020-07,2655,39,0
TTO,2020-08,15935,1590,14
TTO,2020-09,7326,2772,54
TTO,2020-10,1884,1161,32
TTO,2020-11,3931,977,12
TTO,2020-12,33360,481,7
TTO,2021-01,12714,414,7
TTO,2021-02,13314,149,5
TTO,2021-03,12355,313,3
TTO,2021-04,16164,2798,27
TTO,2021-05,54644,13085,326
TTO,2021-06,34581,8884,352
TTO,2021-07,19251,6018,223
TTO,2021-08,0,6036,221
TTO,2021-09,0,5862,191
TTO,2021-10,0,6620,214
TTO,2021-11,0,14032,462
TTO,2021-12,0,20538,711
TTO,2022-01,0,19650,535
TTO,2022-02,0,16218,224
TTO,2022-03,0,10093,122
TTO,2022-04,0,2921,37
TUN,2020-01,0,0,0
TUN,2020-02,0,0,0
TUN,2020-03,3752,394,10
TUN,2020-04,17725,600,31
TUN,2020-05,29694,83,7
TUN,2020-06,17966,97,2
TUN,2020-07,25134,361,0
TUN,2020-08,47923,2268,27
TUN,2020-09,87546,14610,188
TUN,2020-10,106640,41400,1052
TUN,2020-11,122363,36956,1943
TUN,2020-12,122324,42371,1416
TUN,2021-01,261291,69745,2078
TUN,2021-02,134099,24392,1247
TUN,2021-03,125619,20741,811
TUN,2021-04,203296,55101,1910
TUN,2021-05,166386,36355,1932
TUN,2021-06,186786,74629,2305
TUN,2021-07,589891,169462,4727
TUN,2021-08,343142,74469,3765
TUN,2021-09,335476,43156,1439
TUN,2021-10,144045,5557,351
TUN,2021-11,98281,4825,132
TUN,2021-12,173469,9134,196
TUN,2022-01,683958,183107,719
TUN,2022-02,309827,88417,1496
TUN,2022-03,185247,37654,539
TUN,2022-04,16020,2784,186
TUR,2020-01,0,0,0
TUR,2020-02,0,0,0
TUR,2020-03,92403,13531,214
TUR,2020-04,941214,106673,2960
TUR,2020-05,1005577,43738,1366
TUR,2020-06,1291964,35964,591
TUR,2020-07,1423173,30967,560
TUR,2020-08,2384161,39260,679
TUR,2020-09,3241769,48530,1825
TUR,2020-10,3360919,56704,2057
TUR,2020-11,4851112,263480,3494
TUR,2020-12,5185634,1569805,7135
TUR,2021-01,5717078,268811,5112
TUR,2021-02,3542300,224125,2576
TUR,2021-03,5403041,615594,2968
TUR,2021-04,8683942,1503409,8594
TUR,2021-05,6877310,428813,7396
TUR,2021-06,6647666,176248,2205
TUR,2021-07,7081876,301393,1600
TUR,2021-08,8568614,661286,5378
TUR,2021-09,7763726,765739,7344
TUR,2021-10,0,878918,6557
TUR,2021-11,0,762600,6231
TUR,2021-12,0,686962,5519
TUR,2022-01,0,2137332,5055
TUR,2022-02,0,2469574,7029
TUR,2022-03,62794192,771104,3588
TUR,2022-04,262209,111942,429
TWN,2020-01,908,9,0
TWN,2020-02,9929,29,1
TWN,2020-03,21889,283,4
TWN,2020-04,30614,107,1
TWN,2020-05,8742,13,1
TWN,2020-06,4801,5,0
TWN,2020-07,4704,20,0
TWN,2020-08,3976,24,0
TWN,2020-09,109166,26,0
TWN,2020-10,26242,41,0
TWN,2020-11,35786,120,0
TWN,2020-12,23402,124,0
TWN,2021-01,46596,112,1
TWN,2021-02,81181,44,1
TWN,2021-03,76935,75,1
TWN,2021-04,54755,98,2
TWN,2021-05,290869,7383,112
TWN,2021-06,1564630,6293,524
TWN,2021-07,1274445,870,139
TWN,2021-08,1333673,321,48
TWN,2021-09,1336610,228,7
TWN,2021-10,1157947,189,5
TWN,2021-11,878336,189,1
TWN,2021-12,907006,428,2
TWN,2022-01,1186098,1761,1
TWN,2022-02,1119881,1699,2
TWN,2022-03,1193732,2905,0
TWN,2022-04,700070,5272,1
TZA,2020-01,0,0,0
TZA,2020-02,0,0,0
TZA,2020-03,0,19,1
TZA,2020-04,0,461,15
TZA,2020-05,652,29,5
TZA,2020-06,3228,0,0
TZA,2020-07,0,0,0
TZA,2020-08,0,0,0
TZA,2020-09,0,0,0
TZA,2020-10,0,0,0
TZA,2020-11,0,0,0
TZA,2020-12,0,0,0
TZA,2021-01,0,0,0
TZA,2021-02,0,0,0
TZA,2021-03,0,0,0
TZA,2021-04,0,0,0
TZA,2021-05,0,0,0
TZA,2021-06,0,0,0
TZA,2021-07,0,508,0
TZA,2021-08,186064,350,29
TZA,2021-09,107225,24479,0
TZA,2021-10,0,308,675
TZA,2021-11,0,116,5
TZA,2021-12,0,3036,7
TZA,2022-01,0,3924,52
TZA,2022-02,150726,390,9
TZA,2022-03,7881,195,2
TZA,2022-04,0,36,3
UGA,2020-01,0,0,0
UGA,2020-02,0,0,0
UGA,2020-03,1271,44,0
UGA,2020-04,28008,40,0
UGA,2020-05,67546,438,0
UGA,2020-06,89375,472,0
UGA,2020-07,83376,265,3
UGA,2020-08,108609,1818,29
UGA,2020-09,101852,5157,43
UGA,2020-10,72114,4366,36
UGA,2020-11,71826,7964,94
UGA,2020-12,108352,14757,46
UGA,2021-01,92142,4363,73
