unit,timee,pop,cap_new_cases,cap_new_deaths,cap_new_tests
SLV,2021-04,6486,0.023137013,0.0005605,0.386961661
SLV,2021-05,6486,0.02151035,0.000612032,0.358772741
SLV,2021-06,6486,0.026004728,0.000668333,0.386596773
SLV,2021-07,6486,0.037803507,0.001109085,0.377910736
SLV,2021-08,6486,0.041130773,0.001477127,0.379731034
SLV,2021-09,6486,0.047784973,0.001588036,0.373347724
SLV,2021-10,6486,0.049302219,0.002014264,0.374498921
SLV,2021-11,6486,0.029098571,0.000858392,0.374498921
SLV,2021-12,6486,0.014318681,0.000278194,0.373190893
SLV,2022-01,6486,0.041205375,0.000283484,0.520266977
SLV,2022-02,6486,0.104235496,0.0009912,0.710772653
SLV,2022-03,6486,0.059880835,0.000288387,0.506032845
SLV,2022-04,6486,0.01043668,2.36923E-05,0
SMR,2020-01,34,0,0,0
SMR,2020-02,34,0,0,0
SMR,2020-03,34,0.213472486,0.020872865,0
SMR,2020-04,34,0.3,0.016666667,0
SMR,2020-05,34,0.139468691,0,4.515180266
SMR,2020-06,34,0.035294118,0,16.36960784
SMR,2020-07,34,0,0,2.833965844
SMR,2020-08,34,0.012333966,0,2.285578748
SMR,2020-09,34,0.016666667,0,2.101960784
SMR,2020-10,34,0.134724858,0,1.909867173
SMR,2020-11,34,0.618627451,0,0.352941176
SMR,2020-12,34,0.724857685,0.006641366,0.352941176
SMR,2021-01,34,0.628083492,0.004743833,1.193548387
SMR,2021-02,34,0.677521008,0.00210084,8.337184874
SMR,2021-03,34,0.975332068,0.006641366,10.13851992
SMR,2021-04,34,0.429411765,0,8.165686275
SMR,2021-05,34,0.032258064,0,5.203036053
SMR,2021-06,34,0,0,4.659803922
SMR,2021-07,34,0.034155598,0,4.617647059
SMR,2021-08,34,0.175521822,0,4.617647059
SMR,2021-09,34,0.115686274,0,4.617647059
SMR,2021-10,34,0.09772296,0,4.617647059
SMR,2021-11,34,0.397058824,0,4.617647059
SMR,2021-12,34,1.70683112,0,9.479127135
SMR,2022-01,34,4.34914611,0.009487666,15.27039848
SMR,2022-02,34,2.066176471,0,12.02941176
SMR,2022-03,34,0.870967742,0,10.61290322
SMR,2022-04,34,1.054298643,0,8.633484161
SOM,2020-01,15893,0,0,0
SOM,2020-02,15893,0,0,0
SOM,2020-03,15893,2.02903E-06,0,0
SOM,2020-04,15893,0.000998319,5.24733E-05,0
SOM,2020-05,15893,0.002705594,9.3429E-05,0.004485643
SOM,2020-06,15893,0.002250468,0.00003776,0.019511735
SOM,2020-07,15893,0.000639226,0,0.014964873
SOM,2020-08,15893,0.000176784,6.0871E-06,0.000675738
SOM,2020-09,15893,0.000560031,0,0.004291198
SOM,2020-10,15893,0.000783537,4.05806E-06,0.006495048
SOM,2020-11,15893,0.001067465,1.46767E-05,0.004098272
SOM,2020-12,15893,0.000507404,1.82613E-05,0.062701605
SOM,2021-01,15893,0.000152403,0,0.053204571
SOM,2021-02,15893,0.004256155,0.000209089,0.000896511
SOM,2021-03,15893,0.008796731,0.000562032,0.013095642
SOM,2021-04,15893,0.005870509,0.000434067,0.04330418
SOM,2021-05,15893,0.001717112,0.000127997,0.024218412
SOM,2021-06,15893,0.000541058,1.04833E-05,0.035627845
SOM,2021-07,15893,0.000828013,5.68774E-05,0.044127766
SOM,2021-08,15893,0.003834108,0.000306806,0.069645188
SOM,2021-09,15893,0.005549613,0.0003295,0.061173682
SOM,2021-10,15893,0.004357772,0.000207287,0.211356998
SOM,2021-11,15893,0.002128745,0.000249667,0.086610457
SOM,2021-12,15893,0.001063714,1.42032E-05,0.047799498
SOM,2022-01,15893,0.003765061,0,0.012718117
SOM,2022-02,15893,0.002076229,0.00003145,0
SOM,2022-03,15893,0.000184687,2.84516E-05,0
SOM,2022-04,15893,0.000304769,0,0
SRB,2020-01,8737,0,0,0
SRB,2020-02,8737,0,0,0
SRB,2020-03,8737,0.00227802,4.42581E-05,0.008155944
SRB,2020-04,8737,0.029155698,0.000583667,0.255865858
SRB,2020-05,8737,0.011249894,0.000298871,0.605932501
SRB,2020-06,8737,0.009656251,0.000121667,0.560440273
SRB,2020-07,8737,0.039051568,0.001041228,0.961332413
SRB,2020-08,8737,0.024921819,0.000590777,0.997101685
SRB,2020-09,8737,0.008389607,0.000144667,0.78401816
SRB,2020-10,8737,0.034041359,0.000202871,0.710929049
SRB,2020-11,8737,0.42918622,0.002388303,1.576769295
SRB,2020-12,8737,0.642078369,0.006062463,1.975033875
SRB,2021-01,8737,0.227143,0.003285988,1.22124299
SRB,2021-02,8737,0.241808238,0.001769976,1.282955084
SRB,2021-03,8737,0.498384697,0.002883547,1.752908469
SRB,2021-04,8737,0.378261036,0.004215787,1.622643165
SRB,2021-05,8737,0.102988034,0.002034359,1.19936717
SRB,2021-06,8737,0.017660524,0.000770666,1.010262867
SRB,2021-07,8737,0.017242207,0.000280581,0.930769032
SRB,2021-08,8737,0.128127688,0.000550007,1.26482479
SRB,2021-09,8737,0.625096334,0.003189501,2.269989699
SRB,2021-10,8737,0.757538389,0.006147382,2.472750298
SRB,2021-11,8737,0.471851513,0.006775781,1.985475564
SRB,2021-12,8737,0.167744151,0.004061334,1.55001163
SRB,2022-01,8737,1.235771487,0.003053384,3.131613051
SRB,2022-02,8737,1.120190814,0.00669975,2.764678952
SRB,2022-03,8737,0.253050615,0.002444184,1.588797365
SRB,2022-04,8737,0.162835333,0.00101263,1.407462516
SSD,2020-01,11194,0,0,0
SSD,2020-02,11194,0,0,0
SSD,2020-03,11194,0,0,0
SSD,2020-04,11194,4.16533E-05,0,0
SSD,2020-05,11194,0.002668512,4.0329E-05,0.007797956
SSD,2020-06,11194,0.003055219,7.44967E-05,0.020528855
SSD,2020-07,11194,0.00096255,2.01645E-05,0.006656792
SSD,2020-08,11194,0.000622515,0,0.015581504
SSD,2020-09,11194,0.0005181,0,0.021079745
SSD,2020-10,11194,0.000599387,2.01645E-05,0.037041733
SSD,2020-11,11194,0.000583778,0,0.056473706
SSD,2020-12,11194,0.001178529,0,0.083391448
SSD,2021-01,11194,0.001066185,0,0.094788683
SSD,2021-02,11194,0.011303887,7.98036E-05,0.060131065
SSD,2021-03,11194,0.007728795,4.03419E-05,0.066343145
SSD,2021-04,11194,0.001339992,2.08367E-05,0.05940087
SSD,2021-05,11194,0.000403548,0,0.044805109
SSD,2021-06,11194,0.000407945,0,0.042347091
SSD,2021-07,11194,0.000559021,0,0.046335306
SSD,2021-08,11194,0.001100744,0,0.05155988
SSD,2021-09,11194,0.001703293,2.08367E-05,0.049309154
SSD,2021-10,11194,0.001077765,0,0.054507887
SSD,2021-11,11194,0.001155469,0,0.052507296
SSD,2021-12,11194,0.006449274,0,0.079904557
SSD,2022-01,11194,0.005190003,0,0.075224631
SSD,2022-02,11194,0.000587,0,0.058152965
SSD,2022-03,11194,0.000746355,0,0.057565401
SSD,2022-04,11194,0.000859154,0,0.056122099
STP,2020-01,219,0,0,0
STP,2020-02,219,0,0,0
STP,2020-03,219,0,0,0
STP,2020-04,219,0.00152207,0,0
STP,2020-05,219,0.063485049,0.001620268,0.082339078
STP,2020-06,219,0.041552511,0,0.17564688
STP,2020-07,219,0.022389159,0,0.153483576
STP,2020-08,219,0.00456621,0,0.483870968
STP,2020-09,219,0.00152207,0,0.022374429
STP,2020-10,219,0.004271616,0,0.013256739
STP,2020-11,219,0.006392694,0,0.206697108
STP,2020-12,219,0.003240536,0,0.273972603
STP,2021-01,219,0.031521579,0,0.273972603
STP,2021-02,219,0.078604044,0.000978474,0.273972603
STP,2021-03,219,0.072912064,0.000294594,0.074974223
STP,2021-04,219,0.013850837,0,0.02739726
STP,2021-05,219,0.006481072,0,0.016644572
STP,2021-06,219,0.003652968,0.000913242,0.00913242
STP,2021-07,219,0.010310797,0,0.224038886
STP,2021-08,219,0.021947267,0,0.289880689
STP,2021-09,219,0.121004566,0.002283105,1.274885845
STP,2021-10,219,0.048460745,0.001178377,0.301075269
STP,2021-11,219,0.00304414,0,0.135768645
STP,2021-12,219,0.010752688,0,0.090735013
STP,2022-01,219,0.304315805,0.001325674,0.785240831
STP,2022-02,219,0.009621657,0,0.3506197
STP,2022-03,219,0.002651348,0,0.245249668
STP,2022-04,219,0,0,0.30172111
SUR,2020-01,587,0,0,0
SUR,2020-02,587,0,0,0
SUR,2020-03,587,0.000439633,0,0
SUR,2020-04,587,0,0,0
SUR,2020-05,587,0.000109908,0,0
SUR,2020-06,587,0.024304373,0.000511073,0
SUR,2020-07,587,0.059625213,0.000494587,0
SUR,2020-08,587,0.128537671,0.002198165,0
SUR,2020-09,587,0.05508234,0.002214651,0
SUR,2020-10,587,0.019673573,0.000164862,0
SUR,2020-11,587,0.006643953,0,0
SUR,2020-12,587,0.040336319,5.49541E-05,0
SUR,2021-01,587,0.123591801,0.00186844,0
SUR,2021-02,587,0.037052811,0.001095157,0
SUR,2021-03,587,0.010935869,0.000219817,0
SUR,2021-04,587,0.060249858,0.001419648,0
SUR,2021-05,587,0.224762323,0.004506238,0
SUR,2021-06,587,0.395741056,0.012720046,0
SUR,2021-07,587,0.213881409,0.007418806,0
SUR,2021-08,587,0.193878112,0.003956696,0
SUR,2021-09,587,0.677115275,0.008404316,0
SUR,2021-10,587,0.449634555,0.012034951,0
SUR,2021-11,587,0.113287905,0.004826803,0
SUR,2021-12,587,0.064571083,0.001318899,0
SUR,2022-01,587,1.145683354,0.003901742,0
SUR,2022-02,587,0.321854466,0.003711366,0
SUR,2022-03,587,0.061878332,0,0
SUR,2022-04,587,0.01036343,0,0
SVK,2020-01,5460,0,0,0
SVK,2020-02,5460,0,0,0
SVK,2020-03,5460,0.00169561,0,0.038071606
SVK,2020-04,5460,0.006672772,0.0001098,0.4101221
SVK,2020-05,5460,0.000803568,2.95161E-05,0.544375517
SVK,2020-06,5460,0.000793604,0,0.253107448
SVK,2020-07,5460,0.003361692,0,0.274199456
SVK,2020-08,5460,0.008844381,0,0.433297885
SVK,2020-09,5460,0.031776557,0.0000732,0.711105006
SVK,2020-10,5460,0.248918823,0.000844794,1.670353303
SVK,2020-11,5460,0.398290598,0.003583638,1.997057387
SVK,2020-12,5460,0.799627792,0.006670212,2.119880657
SVK,2021-01,5460,0.997388633,0.014770176,1.895574855
SVK,2021-02,5460,0.980474882,0.016176086,1.813991366
SVK,2021-03,5460,0.764994683,0.015508685,131.936825
SVK,2021-04,5460,0.311617827,0.012643468,55.86374237
SVK,2021-05,5460,0.114663831,0.004466501,27.53157273
SVK,2021-06,5460,0.027789988,0.001098977,10.65827228
SVK,2021-07,5460,0.008212218,0.00016529,4.032358502
SVK,2021-08,5460,0.018084603,3.54194E-05,2.61255465
SVK,2021-09,5460,0.126263736,0.000354075,5.349365079
SVK,2021-10,5460,0.480314309,0.00217417,8.739377289
SVK,2021-11,5460,1.580836386,0.007655678,8.739377289
SVK,2021-12,5460,1.289690417,0.013387688,8.739377289
SVK,2022-01,5460,0.998871559,0.007556422,8.739377289
SVK,2022-02,5460,3.620323129,0.003983517,8.739377289
SVK,2022-03,5460,2.007727756,0.005370436,8.058596242
SVK,2022-04,5460,0.975021133,0.003930685,3.955255001
SVN,2020-01,2079,0,0,0
SVN,2020-02,2079,0,0,0
SVN,2020-03,2079,0.010380301,0.000124129,0.278949247
SVN,2020-04,2079,0.011736412,0.001266634,0.5328844
SVN,2020-05,2079,0.001055097,0.000310323,0.417151546
SVN,2020-06,2079,0.001619368,0,0.331986532
SVN,2020-07,2079,0.008285621,9.30968E-05,0.459727847
SVN,2020-08,2079,0.010659591,0.000263774,0.419385871
SVN,2020-09,2079,0.039890973,0.000208433,0.995751162
SVN,2020-10,2079,0.357864358,0.002079163,1.95186892
SVN,2020-11,2079,0.703719737,0.016193683,2.575757576
SVN,2020-12,2079,0.690980465,0.020233053,2.352185449
SVN,2021-01,2079,0.714627069,0.013111142,2.105540815
SVN,2021-02,2079,0.427884285,0.006253006,1.856764928
SVN,2021-03,2079,0.385234837,0.003242874,26.20475104
SVN,2021-04,2079,0.410133077,0.00325477,12.44029181
SVN,2021-05,2079,0.231578457,0.002218809,14.88013778
SVN,2021-06,2079,0.0670675,0.000753567,13.81149591
SVN,2021-07,2079,0.025539574,9.30968E-05,11.86175115
SVN,2021-08,2079,0.110630111,0.00027929,12.38903629
SVN,2021-09,2079,0.39315376,0.001587301,14.27792208
SVN,2021-10,2079,0.589241105,0.002715325,13.34543592
SVN,2021-11,2079,1.389337823,0.007166907,25.42364919
SVN,2021-12,2079,0.681050133,0.006190942,31.78316188
SVN,2022-01,2079,3.291362162,0.004235907,51.85301556
SVN,2022-02,2079,3.732546554,0.007472686,38.16043084
SVN,2022-03,2079,1.105571848,0.003289423,6.049636146
SVN,2022-04,2079,1.031783032,0.002146002,5.944203944
SWE,2020-01,10099,0,0,0
SWE,2020-02,10099,1.02414E-05,0,0.001659434
SWE,2020-03,10099,0.01179611,0.000788937,0.111933791
SWE,2020-04,10099,0.052724692,0.007822557,0.291292867
SWE,2020-05,10099,0.055419093,0.006196717,0.451006008
SWE,2020-06,10099,0.094411988,0.003350167,0.761573753
SWE,2020-07,10099,0.034168187,0.001415003,0.797859258
SWE,2020-08,10099,0.024355653,0.000364065,0.795827757
SWE,2020-09,10099,0.024375351,0.0002541,1.520810641
SWE,2020-10,10099,0.084610741,0.000175645,1.637552744
SWE,2020-11,10099,0.396154735,0.002257632,3.20975014
SWE,2020-12,10099,0.557857852,0.005717589,3.050730031
SWE,2021-01,10099,0.475412768,0.009636853,3.067250351
SWE,2021-02,10099,0.311091622,0.004791847,4.206201463
SWE,2021-03,10099,0.433482715,0.002021919,4.304147009
SWE,2021-04,10099,0.554035053,0.001851669,4.765422319
SWE,2021-05,10099,0.366765793,0.001517237,1.998402908
SWE,2021-06,10099,0.070917913,0.00058742,0
SWE,2021-07,10099,0.030041301,0.000134129,0
SWE,2021-08,10099,0.079040084,8.30323E-05,0
SWE,2021-09,10099,0.089814173,0.0005115,0
SWE,2021-10,10099,0.061606227,0.000571645,0
SWE,2021-11,10099,0.09562993,0.0004455,0
SWE,2021-12,10099,0.29940684,0.000453484,0
SWE,2022-01,10099,2.348102176,0.001657729,0
SWE,2022-02,10099,1.452445787,0.004526615,0
SWE,2022-03,10099,0.14131709,0.003574292,0
SWE,2022-04,10099,0.07214728,0.002239369,0
SWZ,2020-01,1160,0,0,0
SWZ,2020-02,1160,0,0,0
SWZ,2020-03,1160,0.000166839,0,0.001696329
SWZ,2020-04,1160,0.001695382,0,0.025402278
SWZ,2020-05,1160,0.005700779,0,0.109065628
SWZ,2020-06,1160,0.013793103,0.000143667,0.160287356
SWZ,2020-07,1160,0.046078977,0.000778607,0.352474972
SWZ,2020-08,1160,0.057258064,0.001446029,0.35881535
SWZ,2020-09,1160,0.027758621,0.0006034,0.199597701
SWZ,2020-10,1160,0.012708565,8.34194E-05,0.267992214
SWZ,2020-11,1160,0.013333333,0,0.298275862
SWZ,2020-12,1160,0.066323693,0.001446027,0.557397108
SWZ,2021-01,1160,0.18067297,0.01009455,1.251418243
SWZ,2021-02,1160,0.05203202,0.003540631,0.783990148
SWZ,2021-03,1160,0.01092881,0.000500516,0.546190211
SWZ,2021-04,1160,0.032298851,0,0.595890805
SWZ,2021-05,1160,0.003698554,0,0.691240267
SWZ,2021-06,1160,0.013017242,0,0.519396552
SWZ,2021-07,1160,0.148637375,0.00250277,1.014265851
SWZ,2021-08,1160,0.507063404,0.008453838,1.450305895
SWZ,2021-09,1160,0.092212644,0.00408046,0.944597701
SWZ,2021-10,1160,0.016212458,0.000834211,0.688070078
SWZ,2021-11,1160,0.004281609,0,0.526637931
SWZ,2021-12,1160,0.515767519,0.001167953,1.035038932
SWZ,2022-01,1160,0.088542825,0.002363713,0.360873192
SWZ,2022-02,1160,0.025277094,0.0006465,1.228786946
SWZ,2022-03,1160,0.016490545,0,0.647441602
SWZ,2022-04,1160,0.019164456,0,0.515517241
SYC,2020-01,98,0,0,0
SYC,2020-02,98,0,0,0
SYC,2020-03,98,0.002962475,0,0.013166557
SYC,2020-04,98,0,0,0.06122449
SYC,2020-05,98,0,0,0.07801185
SYC,2020-06,98,0.009863946,0,0.087414966
SYC,2020-07,98,0.023699803,0,0.903225806
SYC,2020-08,98,0.007899934,0,0.357142857
SYC,2020-09,98,0.004081633,0,0.25952381
SYC,2020-10,98,0.004279131,0,0.186965109
SYC,2020-11,98,0.005102041,0,3.387414966
SYC,2020-12,98,0.013495721,0,1.868334431
SYC,2021-01,98,0.31040158,0,0
SYC,2021-02,98,0.509110787,0,0
SYC,2021-03,98,0.494733377,0.001316656,0
SYC,2021-04,98,0.457823129,0.001020408,0
SYC,2021-05,98,1.88841343,0.002304148,0
SYC,2021-06,98,1.449659864,0.004421769,0
SYC,2021-07,98,0.928242265,0.00921659,0
SYC,2021-08,98,0.564516129,0.008887426,0
SYC,2021-09,98,0.49829932,0.003061225,0
SYC,2021-10,98,0.273864384,0.002304148,0
SYC,2021-11,98,0.358503401,0.000340136,0
SYC,2021-12,98,0.408492429,0,0
SYC,2022-01,98,3.909479921,0.004279131,0
SYC,2022-02,98,1.04409621,0.002915452,0
SYC,2022-03,98,0.313364055,0,0
SYC,2022-04,98,0.689167975,0,0
SYR,2020-01,17501,0,0,0
SYR,2020-02,17501,0,0,0
SYR,2020-03,17501,1.28935E-05,0,0
SYR,2020-04,17501,0.00006845,0,0
SYR,2020-05,17501,0.000132658,0,0
SYR,2020-06,17501,0.000255233,0,0
SYR,2020-07,17501,0.000809127,5.52323E-05,0
SYR,2020-08,17501,0.003450494,0.000121565,0
SYR,2020-09,17501,0.002870312,0.000171067,0
SYR,2020-10,17501,0.002762976,0.00015629,0
SYR,2020-11,17501,0.003912158,0.0002288,0
SYR,2020-12,17501,0.00646046,0.000523548,0
SYR,2021-01,17501,0.005059619,0.000401839,0
SYR,2021-02,17501,0.003116148,0.000220429,0
SYR,2021-03,17501,0.005678938,0.000405677,0
SYR,2021-04,17501,0.007416719,0.000619033,0
SYR,2021-05,17501,0.003710387,0.000365065,0
SYR,2021-06,17501,0.00191989,0.0002096,0
SYR,2021-07,17501,0.000962181,7.91129E-05,0
SYR,2021-08,17501,0.003000654,0.000164068,0
SYR,2021-09,17501,0.010858427,0.000415433,0
SYR,2021-10,17501,0.017176899,0.000602645,0
SYR,2021-11,17501,0.010043236,0.000362,0
SYR,2021-12,17501,0.004270724,0.00027129,0
SYR,2022-01,17501,0.001964865,0.000182226,0
SYR,2022-02,17501,0.006173117,0.000171,0
SYR,2022-03,17501,0.002587861,0.000123223,0
SYR,2022-04,17501,0.000352583,0.00004755,0
TCD,2020-01,16426,0,0,0
TCD,2020-02,16426,0,0,0
TCD,2020-03,16426,3.92903E-06,0,0
TCD,2020-04,16426,9.34633E-05,0.00000203,0
TCD,2020-05,16426,0.001341303,0.000119987,0.004287067
TCD,2020-06,16426,0.00026995,0.0000203,0.004373148
TCD,2020-07,16426,0.000121855,0,0.004090685
TCD,2020-08,16426,0.000157355,0,0.015031245
TCD,2020-09,16426,0.0003593,0.00000406,0.027612728
TCD,2020-10,16426,0.000551903,1.76806E-05,0.030117477
TCD,2020-11,16426,0.000409767,0,0.021750071
TCD,2020-12,16426,0.000714862,0,0.023892099
TCD,2021-01,16426,0.002464621,2.55387E-05,0.032798121
TCD,2021-02,16426,0.001389348,0.00005655,0.02910673
TCD,2021-03,16426,0.001129247,4.71742E-05,0.023387391
TCD,2021-04,16426,0.0005723,0.00000609,0.021679046
TCD,2021-05,16426,0.000278952,0,0.012515563
TCD,2021-06,16426,4.67033E-05,0,0.015061488
TCD,2021-07,16426,3.53742E-05,0,0.017089351
TCD,2021-08,16426,4.12548E-05,0,0.016710329
TCD,2021-09,16426,8.94067E-05,0,0.016871626
TCD,2021-10,16426,6.68774E-05,0,0.020174546
TCD,2021-11,16426,7.09333E-05,0,0.019507691
TCD,2021-12,16426,0.001168486,1.37516E-05,0.017772768
TCD,2022-01,16426,0.002717971,1.37516E-05,0.019204408
TCD,2022-02,16426,0.000354425,0,0.010362491
TCD,2022-03,16426,9.24452E-05,0,0.013073294
TCD,2022-04,16426,0.000295,0,0.015599097
TGO,2020-01,8279,0,0,0
TGO,2020-02,8279,0,0,0
TGO,2020-03,8279,9.35806E-05,0,0
TGO,2020-04,8279,0.000302133,0,0
TGO,2020-05,8279,0.001227277,0,0.064523922
TGO,2020-06,8279,0.000817269,0,0.045585216
TGO,2020-07,8279,0.001059856,0,0.044823864
TGO,2020-08,8279,0.001815709,3.90323E-05,0.08231086
TGO,2020-09,8279,0.001538028,9.27667E-05,0.104819423
TGO,2020-10,8279,0.002006632,1.17097E-05,0.109694563
TGO,2020-11,8279,0.002685509,3.22667E-05,0.117163909
TGO,2020-12,8279,0.002567709,0,0.119813442
TGO,2021-01,8279,0.005076973,2.34194E-05,0.107734688
TGO,2021-02,8279,0.007579418,0,0.118794541
TGO,2021-03,8279,0.012702173,0.000101484,0.146986741
TGO,2021-04,8279,0.011937835,5.64667E-05,0.153641744
TGO,2021-05,8279,0.002174176,0,0.09554294
TGO,2021-06,8279,0.001606474,0,0.109888473
TGO,2021-07,8279,0.006226403,6.24516E-05,0.152659858
TGO,2021-08,8279,0.021098855,0.000117097,0.225709042
TGO,2021-09,8279,0.017812135,0.0001855,0.21298466
TGO,2021-10,8279,0.003019688,3.90323E-05,0.139283613
TGO,2021-11,8279,0.000805446,0,0.125965294
TGO,2021-12,8279,0.010309838,0,0.132410413
TGO,2022-01,8279,0.029483848,8.97742E-05,0.194713402
TGO,2022-02,8279,0.001436505,0,0.11394147
TGO,2022-03,8279,0.000545484,0,0.116107992
TGO,2022-04,8279,0.000334615,0,0.064296134
THA,2020-01,69800,0.0000086,0,0
THA,2020-02,69800,1.33448E-05,0,0
THA,2020-03,69800,0.000570736,2.30645E-06,0.018865422
THA,2020-04,69800,0.000786075,0.00002246,0.065473735
THA,2020-05,69800,6.56516E-05,4.6129E-07,0.106326832
THA,2020-06,69800,4.58633E-05,0,0.101800382
THA,2020-07,69800,7.34613E-05,0,0.06496349
THA,2020-08,69800,5.08419E-05,0,0.060426564
THA,2020-09,69800,6.01533E-05,0,0.062843362
THA,2020-10,69800,0.000101665,0,0.064645531
THA,2020-11,69800,9.50167E-05,0,0.053069723
THA,2020-12,69800,0.001101371,0,0.133302523
THA,2021-01,69800,0.004582216,7.84194E-06,0.333539606
THA,2021-02,69800,0.004855198,5.10714E-07,0.227578797
THA,2021-03,69800,0.00136564,3.69032E-06,0.212726222
THA,2021-04,69800,0.014684309,3.29533E-05,0.626441261
THA,2021-05,69800,0.040093816,0.000360484,0.913866346
THA,2021-06,69800,0.047354346,0.000455933,0.877103152
THA,2021-07,69800,0.138603383,0.001166956,0.937680469
THA,2021-08,69800,0.282069045,0.00297301,0.836693317
THA,2021-09,69800,0.198364852,0.002637058,0.692260745
THA,2021-10,69800,0.14515251,0.001214105,0.677797856
THA,2021-11,69800,0.10267383,0.000794167,0.63897851
THA,2021-12,69800,0.053158333,0.000443548,0.535329975
THA,2022-01,69800,0.096457621,0.000227161,0.765158517
THA,2022-02,69800,0.213162607,0.000371964,0.82381754
THA,2022-03,69800,0.340970977,0.000978874,0.83490757
THA,2022-04,69800,0.347226141,0.001297113,0.330027551
TJK,2020-01,9538,0,0,0
TJK,2020-02,9538,0,0,0
TJK,2020-03,9538,0,0,0
TJK,2020-04,9538,0,0,0
TJK,2020-05,9538,0.01148547,0.000149032,0
TJK,2020-06,9538,0.008184805,0,0
TJK,2020-07,9538,0.005056176,0,0
TJK,2020-08,9538,0.00409229,0,0
TJK,2020-09,9538,0.004026001,0,0
TJK,2020-10,9538,0.004247864,0,0
TJK,2020-11,9538,0.004148319,0,0
TJK,2020-12,9538,0.005204987,0,0
TJK,2021-01,9538,0.000439704,0,0
TJK,2021-02,9538,0,0,0
TJK,2021-03,9538,0,0,0
TJK,2021-04,9538,0,0,0
TJK,2021-05,9538,0,0,0
TJK,2021-06,9538,0.000447353,0,0
TJK,2021-07,9538,0.004738263,0.000101613,0
TJK,2021-08,9538,0.006395471,3.3871E-06,0
TJK,2021-09,9538,0.001219688,0,0
TJK,2021-10,9538,0,0,0
TJK,2021-11,9538,0.0000245,0,0
TJK,2021-12,9538,0,0,0
TJK,2022-01,9538,0.000537747,0,0
TJK,2022-02,9538,0.000497991,0,0
TJK,2022-03,9538,0,0,0
TJK,2022-04,9538,0,0,0
TLS,2020-01,1318,0,0,0
TLS,2020-02,1318,0,0,0
TLS,2020-03,1318,0,0,0
TLS,2020-04,1318,0.000531163,0,0
TLS,2020-05,1318,0,0,0
TLS,2020-06,1318,0,0,0
TLS,2020-07,1318,0,0,0
TLS,2020-08,1318,0,0,0
TLS,2020-09,1318,0,0,0
TLS,2020-10,1318,0,0,0
TLS,2020-11,1318,0,0,0
TLS,2020-12,1318,0.000244786,0,0
TLS,2021-01,1318,0.000538521,0,0
TLS,2021-02,1318,0.001002719,0,0
TLS,2021-03,1318,0.009545307,0,0
TLS,2021-04,1318,0.038694992,0,0
TLS,2021-05,1318,0.11033335,0.000244839,0
TLS,2021-06,1318,0.062948913,0.0000253,0
TLS,2021-07,1318,0.037593617,7.34516E-05,0
TLS,2021-08,1318,0.135444711,0.000758743,0
TLS,2021-09,1318,0.083662114,0.001365816,0
TLS,2021-10,1318,0.009276029,0.000146903,0
TLS,2021-11,1318,0.000834772,0,0
TLS,2021-12,1318,0.00031829,0,0
TLS,2022-01,1318,0.001688926,0,0
TLS,2022-02,1318,0.072918925,0,0
TLS,2022-03,1318,0.005874003,2.44839E-05,0
TLS,2022-04,1318,0.001011817,0,0
TON,2020-01,106,0,0,0
TON,2020-02,106,0,0,0
TON,2020-03,106,0,0,0
TON,2020-04,106,0,0,0
TON,2020-05,106,0,0,0
TON,2020-06,106,0,0,0
TON,2020-07,106,0,0,0
TON,2020-08,106,0,0,0
TON,2020-09,106,0,0,0
TON,2020-10,106,0,0,0
TON,2020-11,106,0,0,0
TON,2020-12,106,0,0,0
TON,2021-01,106,0,0,0
TON,2021-02,106,0,0,0
TON,2021-03,106,0,0,0
TON,2021-04,106,0,0,0
TON,2021-05,106,0,0,0
TON,2021-06,106,0,0,0
TON,2021-07,106,0,0,0
TON,2021-08,106,0,0,0
TON,2021-09,106,0,0,0
TON,2021-10,106,0,0,0
TON,2021-11,106,0,0,0
TON,2021-12,106,0,0,0
TON,2022-01,106,0,0,0
TON,2022-02,106,0.107479784,0,0
TON,2022-03,106,1.6339014,0.000608643,0
TON,2022-04,106,1.816037736,0.003930818,0
TTO,2020-01,1399,0,0,0
TTO,2020-02,1399,0,0,0
TTO,2020-03,1399,0.001683263,0,0.005787544
TTO,2020-04,1399,0.000953109,0.000143,0.02887777
TTO,2020-05,1399,0,0,0.03433328
TTO,2020-06,1399,0.000190667,0,0.040362163
TTO,2020-07,1399,0.000645721,0,0.050450783
TTO,2020-08,1399,0.031866079,0.000184516,0.355761027
TTO,2020-09,1399,0.067500596,0.001262888,0.184989278
TTO,2020-10,1399,0.028453504,0.000714974,0.058659411
TTO,2020-11,1399,0.023469145,0.000166833,0.091160353
TTO,2020-12,1399,0.012312942,9.22581E-05,0.820908944
TTO,2021-01,1399,0.009292352,9.22581E-05,0.245982153
TTO,2021-02,1399,0.004441948,0,0.324568569
TTO,2021-03,1399,0.006363993,0,0.296017893
TTO,2021-04,1399,0.049678342,0.00047664,0.472122945
TTO,2021-05,1399,0.286817773,0.006755978,1.126219189
TTO,2021-06,1399,0.230235883,0.008506076,1.195258518
TTO,2021-07,1399,0.136664438,0.005580023,0.138693537
TTO,2021-08,1399,0.141437432,0.005026632,0
TTO,2021-09,1399,0.140910174,0.004527043,0
TTO,2021-10,1399,0.147893657,0.004796053,0
TTO,2021-11,1399,0.309530617,0.009911842,0
